city_1;city_2;distance;required_permit
Hannoversch Münden;Lohfelden;23;F23
Hannoversch Münden;Melsungen;43;F23
Hannoversch Münden;Rosdorf;23;F23
Hannoversch Münden;Uslar;37;F23
Hannoversch Münden;Vellmar;19;F23
Hannoversch Münden;Witzenhausen;20;NONE
Haren;Haselünne;24;F23
Haren;Lingen;32;NONE
Haren;Meppen;12;NONE
Haren;Neuenhaus;43;F23
Haren;Werlte;42;NONE
Haren;Wietmarschen;33;F23
Harrislee;Leck;31;A38
Harrislee;Schleswig;42;NONE
Harrislee;Süderbrarup;38;A38
Harrislee;Tarp;21;A38
Harsefeld;Jork;17;NONE
Harsefeld;Neu Wulmstorf;22;NONE
Harsefeld;Pinneberg;54;A38
Harsefeld;Rellingen;57;NONE
Harsefeld;Scheeßel;36;NONE
Harsefeld;Schenefeld;50;NONE
Harsefeld;Stade;18;NONE
Harsefeld;Tornesch;68;NONE
Harsefeld;Tostedt;29;NONE
Harsefeld;Uetersen;66;A38
Harsefeld;Wedel;56;NONE
Harsefeld;Zeven;25;A38
Harsewinkel;Hilter;25;F23
Harsewinkel;Lippstadt;41;F23
Harsewinkel;Melle;32;F23
Harsewinkel;Oelde;18;NONE
Harsewinkel;Rheda-Wiedenbrück;17;F23
Harsewinkel;Rietberg;28;F23
Harsewinkel;Schloß Holte-Stukenbrock;32;NONE
Harsewinkel;Verl;24;F23
Harsewinkel;Warendorf;19;F23
Harsum;Hemmingen;26;F23
Harsum;Hildesheim;7;NONE
Harsum;Ilsede;19;NONE
Harsum;Isernhagen-Süd;35;F23
Harsum;Laatzen;19;F23
Harsum;Lahstedt;22;F23
Harsum;Langenhagen;42;NONE
Harsum;Lehrte;22;NONE
Harsum;Lengede;28;F23
Harsum;Nordstemmen;16;F23
Harsum;Pattensen;22;F23
Harsum;Peine;25;NONE
Harsum;Ronnenberg;31;NONE
Harsum;Salzgitter;35;F23
Harsum;Sarstedt;9;F23
Harsum;Seelze;39;F23
Harsum;Sehnde;15;NONE
Harsum;Springe;32;F23
Harsum;Uetze;38;F23
Harsum;Vechelde;32;NONE
Harsum;Wendeburg;37;NONE
Harsum;Wennigsen;34;F23
Hasbergen;Hilter;22;NONE
Hasbergen;Ibbenbüren;19;NONE
Hasbergen;Melle;34;F23
Hasbergen;Münster;45;NONE
Hasbergen;Osnabrück;14;NONE
Hasbergen;Rheine;40;F23
Hasbergen;Wallenhorst;22;NONE
Hasbergen;Warendorf;39;NONE
Haselünne;Lingen;20;NONE
Haselünne;Löningen;24;F23
Haselünne;Meppen;14;NONE
Haselünne;Quakenbrück;40;NONE
Haselünne;Werlte;31;NONE
Haselünne;Wietmarschen;29;NONE
Hatten;Hude;19;NONE
Hatten;Oldenburg;20;F23
Hatten;Rastede;34;NONE
Hatten;Schwanewede;37;F23
Hatten;Stuhr;35;F23
Hatten;Twistringen;40;F23
Hatten;Vechta;37;NONE
Hatten;Visbek;26;NONE
Hatten;Wardenburg;14;NONE
Hatten;Wiefelstede;38;F23
Hatten;Wildeshausen;18;F23
Hattersheim;Heusenstamm;30;K62
Hattersheim;Hochheim am Version3.Main;12;NONE
Hattersheim;Hofheim;3;K62
Hattersheim;Idstein;29;K62
Hattersheim;Ingelheim;39;K62
Hattersheim;Karben;35;K62
Hattersheim;Kelkheim (Taunus);12;NONE
Hattersheim;Kelsterbach;8;K62
Hattersheim;Kriftel;2;K62
Hattersheim;Kronberg;21;NONE
Hattersheim;Königstein im Taunus;19;K62
Hattersheim;Maintal;30;K62
Hattersheim;Mainz;25;K62
Hattersheim;Mörfelden-Walldorf;21;NONE
Hattersheim;Nauheim;19;K62
Hattersheim;Neu Isenburg;21;K62
Hattersheim;Neu-Anspach;41;NONE
Hattersheim;Nieder-Olm;35;K62
Hattersheim;Niedernhausen;21;K62
Hattersheim;Ober-Ramstadt;46;K62
Hattersheim;Obertshausen;31;NONE
Hattersheim;Oberursel;21;K62
Hattersheim;Pfungstadt;45;NONE
Hattersheim;Raunheim;18;NONE
Hattersheim;Rodgau;39;K62
Hattersheim;Rosbach vor der Höhe;34;K62
Hattersheim;Roßdorf;43;K62
Hattersheim;Rüsselsheim;13;K62
Hattersheim;Seligenstadt;42;NONE
Hattersheim;Steinbach am Taunus;16;K62
Hattersheim;Taunusstein;31;K62
Hattersheim;Trebur;21;K62
Hattersheim;Usingen;43;K62
Hattersheim;Weiterstadt;31;K62
Hattersheim;Wiesbaden;20;NONE
Hattingen;Heiligenhaus;23;F23
Hattingen;Herne;23;F23
Hattingen;Herten;31;F23
Hattingen;Hilden;38;F23
Hattingen;Iserlohn;44;F23
Hattingen;Leichlingen;42;NONE
Hattingen;Lünen;43;F23
Hattingen;Marl;39;NONE
Hattingen;Mettmann;26;NONE
Hattingen;Mülheim;27;NONE
Hattingen;Oberhausen;35;F23
Hattingen;Oer-Erkenschwick;37;F23
Hattingen;Ratingen;31;F23
Hattingen;Recklinghausen;28;F23
Hattingen;Remscheid;35;F23
Hattingen;Schwelm;21;F23
Hattingen;Schwerte;37;NONE
Hattingen;Solingen;34;F23
Hattingen;Velbert;13;NONE
Hattingen;Waltrop;33;NONE
Hattingen;Wermelskirchen;37;NONE
Hattingen;Wetter (Ruhr);22;F23
Hattingen;Witten;14;F23
Hattingen;Wuppertal;20;F23
Haßloch;Heidelberg;46;NONE
Haßloch;Herxheim;29;K62
Haßloch;Hockenheim;29;K62
Haßloch;Lampertheim;42;K62
Haßloch;Landau;24;NONE
Haßloch;Leimen;43;K62
Haßloch;Limburgerhof;18;NONE
Haßloch;Ludwigshafen;25;K62
Haßloch;Mannheim;28;K62
Haßloch;Mutterstadt;15;K62
Haßloch;Sandhausen;41;NONE
Haßloch;Schifferstadt;10;NONE
Haßloch;Schriesheim;44;K62
Haßloch;Schwetzingen;33;K62
Haßloch;Speyer;18;K62
Haßloch;Viernheim;40;NONE
Haßloch;Waghäusel;35;NONE
Haßloch;Walldorf;37;NONE
Haßloch;Wiesloch;42;K62
Haßloch;Worms;40;NONE
Haßloch;Wörth am Rhein;41;K62
Hechingen;Herrenberg;35;NONE
Hechingen;Horb am Neckar;29;NONE
Hechingen;Metzingen;36;X09
Hechingen;Mössingen;12;X09
Hechingen;Nagold;38;NONE
Hechingen;Pfullingen;29;X09
Hechingen;Reutlingen;28;X09
Hechingen;Rottweil;36;X09
Hechingen;Sigmaringen;44;X09
Hechingen;Tübingen;24;X09
Heide;Husum;39;A38
Heide;Marne;30;NONE
Heide;Meldorf;14;A38
Heidelberg;Heppenheim;33;NONE
Heidelberg;Hockenheim;23;K62
Heidelberg;Lampertheim;40;NONE
Heidelberg;Leimen;10;NONE
Heidelberg;Limburgerhof;31;NONE
Heidelberg;Lorsch;34;NONE
Heidelberg;Ludwigshafen;24;K62
Heidelberg;Mannheim;21;K62
Heidelberg;Mosbach;40;K62
Heidelberg;Mutterstadt;32;K62
Heidelberg;Mörlenbach;30;K62
Heidelberg;Sandhausen;11;K62
Heidelberg;Schifferstadt;37;NONE
Heidelberg;Schriesheim;9;NONE
Heidelberg;Schwetzingen;15;K62
Heidelberg;Sinsheim;28;K62
Heidelberg;Speyer;29;NONE
Heidelberg;Viernheim;24;K62
Heidelberg;Waghäusel;30;K62
Heidelberg;Wald-Michelbach;29;NONE
Heidelberg;Walldorf;17;NONE
Heidelberg;Weinheim;20;K62
Heidelberg;Wiesloch;18;K62
Heidelberg;Worms;49;K62
Heidenau;Klipphausen;33;NONE
Heidenau;Meißen;36;F24
Heidenau;Neustadt;34;NONE
Heidenau;Pirna;8;NONE
Heidenau;Radeberg;20;F24
Heidenau;Radebeul;21;NONE
Heidenau;Weinböhla;33;NONE
Heidenau;Wilsdruff;28;NONE
Heidenheim;Langenau;24;NONE
Heidenheim;Neu-Ulm;45;NONE
Heidenheim;Nördlingen;38;X09
Heidenheim;Schwäbisch Gmünd;37;X09
Heidenheim;Ulm;42;NONE
Heikendorf;Kiel;13;A38
Heikendorf;Kronshagen;15;A38
Heikendorf;Laboe;6;A38
Heikendorf;Lütjenburg;34;A38
Heikendorf;Malente;40;A38
Heikendorf;Molfsee;18;A38
Heikendorf;Nortorf;37;NONE
Heikendorf;Osterrönfeld;43;A38
Heikendorf;Plön;32;A38
Heikendorf;Preetz;20;A38
Heikendorf;Schönberg in Holstein;14;A38
Heikendorf;Schönkirchen;4;A38
Heilbad Heiligenstadt;Herzberg am Harz;43;F24
Heilbad Heiligenstadt;Leinefelde;14;F24
Heilbad Heiligenstadt;Mühlhausen;31;NONE
Heilbad Heiligenstadt;Niederorschel;23;NONE
Heilbad Heiligenstadt;Rosdorf;26;F24
Heilbad Heiligenstadt;Treffurt;37;F24
Heilbad Heiligenstadt;Witzenhausen;25;F24
Heilbronn;Kornwestheim;41;X09
Heilbronn;Ludwigsburg;35;NONE
Heilbronn;Marbach am Neckar;32;X09
Heilbronn;Mosbach;31;X09
Heilbronn;Neckarsulm;5;NONE
Heilbronn;Sinsheim;32;X09
Heilbronn;Vaihingen an der Enz;37;NONE
Heilbronn;Winnenden;41;X09
Heilbronn;Öhringen;27;NONE
Heiligenhafen;Lensahn;19;NONE
Heiligenhafen;Lütjenburg;32;A38
Heiligenhafen;Neustadt in Holstein;35;NONE
Heiligenhafen;Oldenburg in Holstein;13;A38
Heiligenhaus;Herne;39;NONE
Heiligenhaus;Herten;42;F23
Heiligenhaus;Hilden;26;F23
Heiligenhaus;Kaarst;43;F23
Heiligenhaus;Korschenbroich;53;F23
Heiligenhaus;Krefeld;38;NONE
Heiligenhaus;Langenfeld;39;F23
Heiligenhaus;Leichlingen;43;NONE
Heiligenhaus;Leverkusen;47;F23
Heiligenhaus;Meerbusch;38;F23
Heiligenhaus;Mettmann;16;NONE
Heiligenhaus;Moers;41;NONE
Heiligenhaus;Mülheim;23;NONE
Heiligenhaus;Neuss;37;F23
Heiligenhaus;Oberhausen;30;F23
Heiligenhaus;Ratingen;18;F23
Heiligenhaus;Recklinghausen;40;NONE
Heiligenhaus;Remscheid;31;NONE
Heiligenhaus;Schwelm;28;F23
Heiligenhaus;Solingen;29;F23
Heiligenhaus;Tönisvorst;49;NONE
Heiligenhaus;Velbert;6;F23
Heiligenhaus;Wermelskirchen;38;NONE
Heiligenhaus;Wetter (Ruhr);39;F23
Heiligenhaus;Willich;45;F23
Heiligenhaus;Witten;35;NONE
Heiligenhaus;Wuppertal;21;F23
Heinsberg;Hückelhoven;11;NONE
Heinsberg;Korschenbroich;43;NONE
Heinsberg;Mönchengladbach;33;NONE
Heinsberg;Nettetal;39;NONE
Heinsberg;Stolberg;40;NONE
Heinsberg;Wegberg;18;NONE
Heinsberg;Würselen;33;NONE
Helmstedt;Königslutter am Elm;15;NONE
Helmstedt;Lehre;31;F24
Helmstedt;Oschersleben;34;F24
Helmstedt;Schöningen;13;NONE
Helmstedt;Wanzleben;42;F24
Helmstedt;Wolfenbüttel;39;NONE
Helmstedt;Wolfsburg;32;NONE
Hemer;Iserlohn;9;NONE
Hemer;Kamen;30;F23
Hemer;Lüdenscheid;28;F23
Hemer;Lünen;42;NONE
Hemer;Plettenberg;33;NONE
Hemer;Schwerte;19;NONE
Hemer;Soest;42;NONE
Hemer;Sundern;26;F23
Hemer;Unna;22;F23
Hemer;Werl;25;F23
Hemer;Werne an der Lippe;43;F23
Hemer;Wetter (Ruhr);32;NONE
Hemer;Witten;41;F23
Hemmingen;Hildesheim;29;F23
Hemmingen;Ilsede;38;NONE
Hemmingen;Isernhagen-Süd;19;F23
Hemmingen;Laatzen;6;NONE
Hemmingen;Lahstedt;42;NONE
Hemmingen;Langenhagen;15;NONE
Hemmingen;Lehrte;20;F23
Hemmingen;Neustadt am Rübenberge;30;NONE
Hemmingen;Nordstemmen;23;NONE
Hemmingen;Pattensen;8;NONE
Hemmingen;Peine;42;NONE
Hemmingen;Ronnenberg;6;NONE
Hemmingen;Sarstedt;17;NONE
Hemmingen;Seelze;15;F23
Hemmingen;Sehnde;20;F23
Hemmingen;Springe;24;F23
Hemmingen;Wennigsen;15;F23
Hemmingen;Wunstorf;29;F23
Hennef;Hürth;43;K62
Hennef;Königswinter;23;K62
Hennef;Leverkusen;42;K62
Hennef;Lohmar;11;K62
Hennef;Niederkassel;21;K62
Hennef;Overath;27;K62
Hennef;Remagen;35;K62
Hennef;Rheinbach;39;K62
Hennef;Rösrath;19;NONE
Hennef;Sankt Augustin;7;K62
Hennef;Siegburg;8;K62
Hennef;Sinzig;39;K62
Hennef;Troisdorf;12;NONE
Hennef;Wesseling;30;K62
Hennef;Wiehl;35;K62
Hennigsdorf;Hohen Neuendorf;7;F24
Hennigsdorf;Hoppegarten;51;NONE
Hennigsdorf;Kremmen;20;F24
Hennigsdorf;Leegebruch;11;F24
Hennigsdorf;Löwenberg;36;F24
Hennigsdorf;Nauen;30;NONE
Hennigsdorf;Oranienburg;18;F24
Hennigsdorf;Potsdam;34;F24
Hennigsdorf;Schildow;15;F24
Hennigsdorf;Schönefeld;45;NONE
Hennigsdorf;Schönwalde-Siedlung;19;NONE
Hennigsdorf;Stahnsdorf;37;F24
Hennigsdorf;Teltow;31;F24
Hennigsdorf;Velten;5;NONE
Hennigsdorf;Wandlitz;25;NONE
Hennigsdorf;Wustermark;30;F24
Henstedt-Ulzburg;Hohenlockstedt;41;A38
Henstedt-Ulzburg;Horst;31;A38
Henstedt-Ulzburg;Jork;55;NONE
Henstedt-Ulzburg;Kaltenkirchen;7;A38
Henstedt-Ulzburg;Kellinghusen;33;NONE
Henstedt-Ulzburg;Neumünster;35;A38
Henstedt-Ulzburg;Norderstedt;9;A38
Henstedt-Ulzburg;Oststeinbek;36;A38
Henstedt-Ulzburg;Pinneberg;26;A38
Henstedt-Ulzburg;Quickborn;12;A38
Henstedt-Ulzburg;Reinbek;43;A38
Henstedt-Ulzburg;Reinfeld;37;NONE
Henstedt-Ulzburg;Rellingen;25;NONE
Henstedt-Ulzburg;Schenefeld;31;A38
Henstedt-Ulzburg;Tangstedt;11;A38
Henstedt-Ulzburg;Tornesch;26;NONE
Henstedt-Ulzburg;Trappenkamp;42;NONE
Henstedt-Ulzburg;Trittau;43;A38
Henstedt-Ulzburg;Uetersen;30;NONE
Henstedt-Ulzburg;Wahlstedt;30;A38
Henstedt-Ulzburg;Wedel;35;NONE
Heppenheim;Höchst im Odenwald;41;NONE
Heppenheim;Lampertheim;16;K62
Heppenheim;Leimen;41;K62
Heppenheim;Limburgerhof;38;NONE
Heppenheim;Lorsch;5;K62
Heppenheim;Ludwigshafen;30;K62
Heppenheim;Mannheim;28;NONE
Heppenheim;Michelstadt;36;K62
Heppenheim;Mutterstadt;39;K62
Heppenheim;Mörlenbach;11;NONE
Heppenheim;Ober-Ramstadt;33;K62
Heppenheim;Pfungstadt;21;K62
Heppenheim;Reinheim;39;K62
Heppenheim;Roßdorf;36;K62
Heppenheim;Sandhausen;39;K62
Heppenheim;Schifferstadt;45;K62
Heppenheim;Schriesheim;24;K62
Heppenheim;Schwetzingen;37;NONE
Heppenheim;Seeheim-Jugenheim;16;NONE
Heppenheim;Viernheim;14;K62
Heppenheim;Wald-Michelbach;20;K62
Heppenheim;Weinheim;11;NONE
Heppenheim;Weiterstadt;33;K62
Heppenheim;Worms;22;NONE
Herborn;Langgöns;39;K62
Herborn;Lollar;45;K62
Herborn;Siegen;39;K62
Herborn;Weilburg;32;NONE
Herborn;Wetzlar;24;K62
Herford;Lage;20;F23
Herford;Lemgo;24;F23
Herford;Löhne;9;NONE
Herford;Lübbecke;22;F23
Herford;Melle;29;NONE
Herford;Minden;32;NONE
Herford;Petershagen;43;F23
Herford;Porta Westfalica;25;F23
Herford;Rinteln;35;F23
Herford;Schloß Holte-Stukenbrock;35;F23
Herford;Verl;36;F23
Hermsdorf;Jena;29;F24
Hermsdorf;Kahla;31;NONE
Hermsdorf;Naumburg;38;F24
Hermsdorf;Pößneck;40;F24
Hermsdorf;Ronneburg;28;F24
Hermsdorf;Stadtroda;18;F24
Hermsdorf;Weida;25;F24
Hermsdorf;Weißenfels;41;NONE
Hermsdorf;Zeitz;35;F24
Hermsdorf;Zeulenroda;37;F24
Herne;Herten;12;F23
Herne;Kamen;35;NONE
Herne;Lünen;28;NONE
Herne;Marl;20;F23
Herne;Mülheim;36;F23
Herne;Oberhausen;30;F23
Herne;Oer-Erkenschwick;13;F23
Herne;Recklinghausen;9;NONE
Herne;Schwelm;41;F23
Herne;Schwerte;38;NONE
Herne;Selm;31;F23
Herne;Unna;41;NONE
Herne;Velbert;39;F23
Herne;Waltrop;17;F23
Herne;Werne an der Lippe;38;F23
Herne;Wetter (Ruhr);30;F23
Herne;Witten;23;F23
Herne;Wuppertal;43;NONE
Herrenberg;Horb am Neckar;29;K62
Herrenberg;Korntal-Münchingen;41;K62
Herrenberg;Leinfelden-Echterdingen;32;NONE
Herrenberg;Leonberg;32;NONE
Herrenberg;Metzingen;39;K62
Herrenberg;Mössingen;33;K62
Herrenberg;Nagold;14;K62
Herrenberg;Nürtingen;41;K62
Herrenberg;Ostfildern;39;NONE
Herrenberg;Pfullingen;35;K62
Herrenberg;Renningen;24;K62
Herrenberg;Reutlingen;32;K62
Herrenberg;Sindelfingen;20;K62
Herrenberg;Stuttgart;35;NONE
Herrenberg;Tübingen;18;K62
Herrenberg;Weil der Stadt;23;K62
Herten;Lünen;36;F23
Herten;Marl;9;F23
Herten;Mülheim;36;NONE
Herten;Oberhausen;29;F23
Herten;Oer-Erkenschwick;12;NONE
Herten;Recklinghausen;3;NONE
Herten;Schwerte;46;NONE
Herten;Selm;33;F23
Herten;Velbert;38;NONE
Herten;Voerde;41;NONE
Herten;Waltrop;23;NONE
Herten;Werne an der Lippe;43;NONE
Herten;Wetter (Ruhr);36;NONE
Herten;Witten;29;NONE
Herxheim;Hockenheim;37;NONE
Herxheim;Karlsruhe;27;NONE
Herxheim;Landau;13;K62
Herxheim;Limburgerhof;41;K62
Herxheim;Mutterstadt;45;NONE
Herxheim;Rastatt;42;K62
Herxheim;Schifferstadt;39;K62
Herxheim;Speyer;30;NONE
Herxheim;Waghäusel;29;K62
Herxheim;Wörth am Rhein;14;K62
Herzberg am Harz;Langelsheim;43;F24
Herzberg am Harz;Leinefelde;41;F24
Herzberg am Harz;Niederorschel;43;NONE
Herzberg am Harz;Northeim;31;F24
Herzberg am Harz;Osterode;11;NONE
Herzberg am Harz;Seesen;31;F24
Herzberg;Torgau;24;NONE
Herzogenaurach;Lauf;34;X09
Herzogenaurach;Nürnberg;23;X09
Herzogenaurach;Oberasbach;22;X09
Herzogenaurach;Schwabach;37;X09
Herzogenaurach;Wendelstein;39;X09
Herzogenaurach;Zirndorf;20;X09
Herzogenrath;Hückelhoven;29;NONE
Herzogenrath;Würselen;8;NONE
Hessisch Lichtenau;Kassel;24;NONE
Hessisch Lichtenau;Kaufungen;14;NONE
Hessisch Lichtenau;Lohfelden;20;F23
Hessisch Lichtenau;Melsungen;16;NONE
Hessisch Lichtenau;Rotenburg an der Fulda;31;F23
Hessisch Lichtenau;Vellmar;30;F23
Hessisch Lichtenau;Witzenhausen;23;NONE
Hessisch Oldendorf;Lemgo;36;F23
Hessisch Oldendorf;Minden;32;F23
Hessisch Oldendorf;Petershagen;43;F23
Hessisch Oldendorf;Porta Westfalica;29;F23
Hessisch Oldendorf;Rehburg-Loccum;45;F23
Hessisch Oldendorf;Rinteln;14;F23
Hessisch Oldendorf;Ronnenberg;43;NONE
Hessisch Oldendorf;Seelze;44;NONE
Hessisch Oldendorf;Springe;27;F23
Hessisch Oldendorf;Stadthagen;28;NONE
Hessisch Oldendorf;Wennigsen;39;F23
Hessisch Oldendorf;Wunstorf;39;NONE
Hettstedt;Köthen;36;F24
Hettstedt;Quedlinburg;43;F24
Hettstedt;Querfurt;35;F24
Hettstedt;Sangerhausen;28;F24
Hettstedt;Staßfurt;32;F24
Hettstedt;Teutschenthal;35;NONE
Hettstedt;Thale;46;NONE
Heusenstamm;Hochheim am Version3.Main;39;K62
Heusenstamm;Hofheim;31;NONE
Heusenstamm;Höchst im Odenwald;38;K62
Heusenstamm;Karben;27;K62
Heusenstamm;Kelkheim (Taunus);38;NONE
Heusenstamm;Kelsterbach;24;K62
Heusenstamm;Kriftel;31;NONE
Heusenstamm;Kronberg;31;NONE
Heusenstamm;Königstein im Taunus;41;NONE
Heusenstamm;Langenselbold;26;K62
Heusenstamm;Maintal;16;K62
Heusenstamm;Mörfelden-Walldorf;19;NONE
Heusenstamm;Nauheim;38;K62
Heusenstamm;Neu Isenburg;8;K62
Heusenstamm;Neu-Anspach;42;K62
Heusenstamm;Nidderau;31;K62
Heusenstamm;Ober-Ramstadt;33;K62
Heusenstamm;Obertshausen;5;NONE
Heusenstamm;Oberursel;30;NONE
Heusenstamm;Pfungstadt;34;NONE
Heusenstamm;Raunheim;30;K62
Heusenstamm;Reinheim;31;NONE
Heusenstamm;Rodenbach;23;NONE
Heusenstamm;Rodgau;10;NONE
Heusenstamm;Rosbach vor der Höhe;36;K62
Heusenstamm;Roßdorf;29;NONE
Heusenstamm;Rüsselsheim;34;K62
Heusenstamm;Seeheim-Jugenheim;38;NONE
Heusenstamm;Seligenstadt;17;K62
Heusenstamm;Steinbach am Taunus;26;K62
Heusenstamm;Trebur;41;NONE
Heusenstamm;Weiterstadt;28;NONE
Heusweiler;Homburg;35;NONE
Heusweiler;Illingen;11;NONE
Heusweiler;Kirkel;33;K62
Heusweiler;Kleinblittersdorf;25;NONE
Heusweiler;Lebach;9;K62
Heusweiler;Marpingen;18;NONE
Heusweiler;Merchweiler;13;K62
Heusweiler;Merzig;35;K62
Heusweiler;Mettlach;42;K62
Heusweiler;Nalbach;14;K62
Heusweiler;Namborn;34;K62
Heusweiler;Neunkirchen;21;NONE
Heusweiler;Nohfelden;41;K62
Heusweiler;Nonnweiler;37;K62
Heusweiler;Oberthal;30;K62
Heusweiler;Ottweiler;23;NONE
Heusweiler;Püttlingen;7;K62
Heusweiler;Quierschied;14;NONE
Heusweiler;Rehlingen-Siersburg;24;NONE
Heusweiler;Riegelsberg;6;K62
Heusweiler;Saarbrücken;15;NONE
Heusweiler;Saarlouis;17;NONE
Heusweiler;Saarwellingen;10;K62
Heusweiler;Sankt Ingbert;19;NONE
Heusweiler;Sankt Wendel;26;NONE
Heusweiler;Schiffweiler;18;K62
Heusweiler;Schmelz;16;K62
Heusweiler;Schwalbach;12;NONE
Heusweiler;Spiesen-Elversberg;18;NONE
Heusweiler;Sulzbach;19;K62
Heusweiler;Tholey;22;K62
Heusweiler;Völklingen;17;NONE
Heusweiler;Wadern;25;NONE
Heusweiler;Wadgassen;16;K62
Heusweiler;Wallerfangen;21;NONE
Heusweiler;Weiskirchen;29;K62
Heusweiler;Zweibrücken;41;K62
Heusweiler;Überherrn;23;NONE
Hildburghausen;Ilmenau;41;X09
Hildburghausen;Kurort Steinbach-Hallenberg;47;X09
Hildburghausen;Meiningen;34;X09
Hildburghausen;Neuhaus am Rennweg;39;X09
Hildburghausen;Neustadt bei Coburg;34;NONE
Hildburghausen;Römhild;19;X09
Hildburghausen;Schleusingen;16;X09
Hildburghausen;Sonneberg;36;NONE
Hildburghausen;Suhl;29;NONE
Hildburghausen;Zella-Mehlis;37;NONE
Hilden;Hürth;43;NONE
Hilden;Kaarst;31;F23
Hilden;Korschenbroich;37;F23
Hilden;Krefeld;37;NONE
Hilden;Langenfeld;6;F23
Hilden;Leichlingen;12;NONE
Hilden;Leverkusen;19;F23
Hilden;Meerbusch;26;F23
Hilden;Mettmann;11;F23
Hilden;Mülheim;32;NONE
Hilden;Neuss;19;NONE
Hilden;Pulheim;28;F23
Hilden;Ratingen;19;NONE
Hilden;Remscheid;27;NONE
Hilden;Rösrath;41;NONE
Hilden;Schwelm;31;F23
Hilden;Solingen;13;NONE
Hilden;Velbert;27;F23
Hilden;Wermelskirchen;29;F23
Hilden;Willich;34;NONE
Hilden;Wuppertal;23;F23
Hildesheim;Ilsede;26;F23
Hildesheim;Isernhagen-Süd;37;NONE
Hildesheim;Laatzen;26;F23
Hildesheim;Lahstedt;26;F23
Hildesheim;Lehrte;33;F23
Hildesheim;Lengede;27;NONE
Hildesheim;Nordstemmen;13;F23
Hildesheim;Pattensen;22;F23
Hildesheim;Peine;31;F23
Hildesheim;Ronnenberg;34;F23
Hildesheim;Salzgitter;32;NONE
Hildesheim;Sarstedt;12;NONE
Hildesheim;Seesen;45;NONE
Hildesheim;Sehnde;22;NONE
Hildesheim;Springe;31;F23
Hildesheim;Vechelde;33;F23
Hildesheim;Wennigsen;33;NONE
Hilter;Ibbenbüren;43;F23
Hilter;Melle;18;F23
Hilter;Oelde;41;F23
Hilter;Osnabrück;21;NONE
Hilter;Rheda-Wiedenbrück;47;F23
Hilter;Wallenhorst;30;F23
Hilter;Warendorf;29;F23
Hochheim am Version3.Main;Hofheim;12;K62
Hochheim am Version3.Main;Idstein;28;NONE
Hochheim am Version3.Main;Ingelheim;23;K62
Hochheim am Version3.Main;Kelkheim (Taunus);20;K62
Hochheim am Version3.Main;Kelsterbach;17;K62
Hochheim am Version3.Main;Kriftel;15;NONE
Hochheim am Version3.Main;Kronberg;34;K62
Hochheim am Version3.Main;Königstein im Taunus;32;K62
Hochheim am Version3.Main;Mainz;11;K62
Hochheim am Version3.Main;Mörfelden-Walldorf;22;NONE
Hochheim am Version3.Main;Nauheim;15;K62
Hochheim am Version3.Main;Neu Isenburg;31;NONE
Hochheim am Version3.Main;Neu-Anspach;54;K62
Hochheim am Version3.Main;Nieder-Olm;22;NONE
Hochheim am Version3.Main;Niedernhausen;20;NONE
Hochheim am Version3.Main;Obertshausen;40;K62
Hochheim am Version3.Main;Oberursel;34;K62
Hochheim am Version3.Main;Oestrich-Winkel;31;K62
Hochheim am Version3.Main;Pfungstadt;40;K62
Hochheim am Version3.Main;Raunheim;12;K62
Hochheim am Version3.Main;Roßdorf;43;K62
Hochheim am Version3.Main;Rüsselsheim;8;K62
Hochheim am Version3.Main;Steinbach am Taunus;28;K62
Hochheim am Version3.Main;Taunusstein;23;NONE
Hochheim am Version3.Main;Trebur;15;K62
Hochheim am Version3.Main;Weiterstadt;30;K62
Hochheim am Version3.Main;Wiesbaden;13;NONE
Hockenheim;Lampertheim;41;K62
Hockenheim;Landau;39;K62
Hockenheim;Leimen;15;NONE
Hockenheim;Limburgerhof;20;K62
Hockenheim;Ludwigshafen;24;NONE
Hockenheim;Mannheim;24;K62
Hockenheim;Mutterstadt;25;K62
Hockenheim;Mörlenbach;41;NONE
Hockenheim;Sandhausen;13;K62
Hockenheim;Schifferstadt;20;K62
Hockenheim;Schriesheim;29;NONE
Hockenheim;Schwetzingen;9;K62
Hockenheim;Sinsheim;28;K62
Hockenheim;Speyer;11;K62
Hockenheim;Viernheim;27;NONE
Hockenheim;Waghäusel;10;NONE
Hockenheim;Wald-Michelbach;50;K62
Hockenheim;Walldorf;9;NONE
Hockenheim;Weinheim;32;K62
Hockenheim;Wiesloch;13;K62
Hof;Plauen;30;X09
Hof;Schleiz;34;X09
Hof;Selb;27;X09
Hofgeismar;Höxter;41;F23
Hofgeismar;Kassel;22;NONE
Hofgeismar;Kaufungen;33;F23
Hofgeismar;Lohfelden;29;NONE
Hofgeismar;Rosdorf;46;NONE
Hofgeismar;Uslar;34;NONE
Hofgeismar;Vellmar;18;F23
Hofgeismar;Wolfhagen;31;NONE
Hofheim;Idstein;28;NONE
Hofheim;Ingelheim;38;K62
Hofheim;Karben;34;K62
Hofheim;Kelkheim (Taunus);7;K62
Hofheim;Kelsterbach;11;K62
Hofheim;Kriftel;1;NONE
Hofheim;Kronberg;14;K62
Hofheim;Königstein im Taunus;13;NONE
Hofheim;Maintal;32;K62
Hofheim;Mainz;25;K62
Hofheim;Mörfelden-Walldorf;24;K62
Hofheim;Nauheim;20;NONE
